Subject, sex, Trial, Item1, LocationX1, LocationY1, LocationZ1, ResponseX1, ResponseY1, ResponseZ1, SpatialError1, GoalTime1, ResponseTime1, TemporalError1, Item2, LocationX2, LocationY2, LocationZ2, ResponseX2, ResponseY2, ResponseZ2, SpatialError2, GoalTime2, ResponseTime2, TemporalError2, Item3, LocationX3, LocationY3, LocationZ3, ResponseX3, ResponseY3, ResponseZ3, SpatialError3, GoalTime3, ResponseTime3, TemporalError3
pilot3, Male, 11, Sheep_01, -27.05, 2.69, 5.94, -27.05, 2.662858, 3.51262, 2.427532, 4.97, 4.2706242, -0.6993758, Watergun_02, -51, 3.02, -5.3744, -51, 3.372997, -3.157574, 2.244755, 8.25, 7.0876889, -1.1623111, RugbyBall_01, -1.78, 0.086, 3.09, -1.780002, 0.4690316, 2.777132, 0.4945699, 1.73, 2.0622718, 0.3322718
pilot3, Male, 12, ToyBlocks_01, -51, 3.02, 5.94, -51, -0.3932579, -4.336908, 10.8289, 8.25, 5.4868758, -2.7631242, Shield_01, -1.78, 4.48, 3.09, -1.780002, 4.882011, 2.941985, 0.4283941, 1.73, 2.5905611, 0.8605611, TeddyBear_01, -27.05, 0.086, -4.11, -27.05, 1.407444, 4.04522, 8.261587, 4.97, 4.430698, -0.539302
pilot3, Male, 13, ToyTrumpet_01, -27.05, 4.48, -5.4, -27.05, 4.412832, -4.235435, 1.1665, 4.97, 4.1277212, -0.8422788, ToyStacker_01, -1.78, 4.48, 5.94, -1.780002, 5.148316, 5.034347, 1.125547, 1.73, 2.3202762, 0.5902762, Watergun_03, -51, 4.48, 3.09, -51, 4.894723, 2.688374, 0.5773208, 8.25, 6.9423568, -1.3076432
pilot3, Male, 14, Bell_01, -1.78, 4.48, -4.11, -1.78, 3.258846, -3.956465, 1.230768, 1.73, 2.6889034, 0.9589034, FrenchHorn_01, -51, 0.086, 3.09, -51, 0.6846271, 2.548883, 0.8069459, 8.25, 6.6240333, -1.6259667, CongaDrum_01, -27.05, 0.086, -5.4, -27.05, 0.7480333, -4.146668, 1.417437, 4.97, 4.1900894, -0.7799106
pilot3, Male, 15, Maraca_01, -27.05, 3.36, -5.31, -27.05, 5.871143, -5.934681, 2.587676, 4.97, 4.3350271, -0.6349729, Headphones_01, -1.78, 0.086, -2.86, -1.78, 1.128444, -4.15936, 1.665841, 1.73, 2.5437774, 0.8137774, Microphone_01, -51, 4.48, 3.09, -51, 3.804153, 3.766261, 0.956085, 8.25, 7.0070406, -1.2429594
pilot3, Male, 16, PanFlute_01, -27.05, 2.69, -2.86, -27.05, 1.191872, 1.509031, 4.618746, 4.97, 4.8654844, -0.1045156, Radio_01, -1.78, 1.16, -5.31, -1.78, 1.800542, -3.182926, 2.221427, 1.73, 3.4071028, 1.6771028, Phonograph_01, -51, 0.086, 3.09, -51, 0.8621535, 2.155772, 1.214577, 8.25, 7.9986713, -0.2513287
pilot3, Male, 17, Tambourine_01, -27.05, 2.69, 5.94, -27.05, 3.271547, 4.45101, 1.598527, 4.97, 4.9595555, -0.0104445000000002, Tuba_01, -51, 0.086, -5.41, -51, 0.4056468, -5.186536, 0.3900131, 8.25, 7.6630803, -0.5869197, SingleDrum_01, -1.78, 0.086, 5.94, -1.780002, 3.461744, 4.628555, 3.621537, 1.73, 3.0387506, 1.3087506
pilot3, Male, 18, Casette_01, -27.05, 1.16, -5.31, -27.05, 1.978087, -5.655701, 0.88813, 4.97, 5.4229174, 0.4529174, Trumpet_01, -1.78, 2.48, -2.86, -1.78, 4.577671, -4.894857, 2.922477, 1.73, 3.5982473, 1.8682473, CongaDrum_02, -51, 1.16, 5.94, -51, 1.610337, 5.427474, 0.6822657, 8.25, 7.3603647, -0.8896353
pilot3, Male, 19, DoubleBass_01, -1.78, 2.25, 5.94, -1.780002, 3.52515, 4.032549, 2.294423, 1.73, 2.0310793, 0.3010793, Gong_01, -27.05, 1.16, -5.31, -27.05, 3.06865, -4.539777, 2.058201, 4.97, 5.3931567, 0.4231567, Harmonica_01, -51, 3.02, 3.09, -51, 3.651987, 3.284382, 0.6612054, 8.25, 7.918052, -0.331948000000001
pilot3, Male, 20, Harp_01, -1.78, 4.48, 4.55, -1.780002, 4.324053, 3.51263, 1.049027, 1.73, 2.4801076, 0.7501076, CongaDrum_03, -51, 1.16, -5.31, -51, 2.586778, -3.715538, 2.139627, 8.25, 6.6062081, -1.6437919, Saxophone_01, -27.05, 0.086, -4.11, -27.05, 0.4436939, -4.844121, 0.8166262, 4.97, 4.8490105, -0.1209895
pilot3, Male, 21, IceCream02 (1), -27.05, 1.16, -5.31, -27.05, 2.155622, -5.51621, 1.016753, 4.97, 4.8162764, -0.1537236, RacoonPlush_01 (1), -1.78, 4.48, -5.31, -1.78, 4.209924, -3.347778, 1.980721, 1.73, 4.0327017, 2.3027017, Avocado_01 (1), -51, 4.48, 3.09, -51, 3.766107, 4.210095, 1.328254, 8.25, 6.5107693, -1.7392307
pilot3, Male, 22, BalloonDog_01 (1), -27.05, 0.086, 4.55, -27.05, 0.7860793, 2.624954, 2.048393, 4.97, 5.0542075, 0.0842074999999998, Binocular_01 (1), -1.78, 3.36, -5.31, -1.78, 3.22081, -3.804293, 1.512126, 1.73, 3.1694074, 1.4394074, BalloonFlower_01 (1), -51, 1.16, 5.94, -51, 1.153819, 3.018081, 2.921926, 8.25, 7.5657356, -0.6842644
pilot3, Male, 23, Panda_01 (1), -27.05, 0.086, -5.4, -27.05, 0.4310182, -4.793397, 0.6978574, 4.97, 5.2333377, 0.2633377, Bucket (1), -51, 4.48, 4.55, -51, 4.67914, 3.994519, 0.5900989, 8.25, 8.2721055, 0.0221055000000003, Starfish (1), -1.78, 2.25, 3.09, -1.780001, 3.208125, 1.623163, 1.752031, 1.73, 3.0402526, 1.3102526
pilot3, Male, 24, Case01 (1), -1.78, 0.086, 5.94, -1.780002, 0.6846138, 4.666598, 1.407086, 1.73, 3.3445651, 1.6145651, IceCream_01 (1), -51, 4.48, -4.11, -51, 5.072259, -4.286184, 0.6179093, 8.25, 6.7506264, -1.4993736, BadmintonBall (1), -27.05, 4.48, 5.94, -27.05, 3.550526, 3.766239, 2.364141, 4.97, 5.1688482, 0.1988482
pilot3, Male, 25, Book (1), -1.78, 2.25, 3.09, -1.780001, 2.066836, 1.990912, 1.114246, 1.73, 2.880454, 1.150454, Camera_01 (1), -51, 3.02, 5.94, -51, 3.461765, 3.360467, 2.617087, 8.25, 7.0057511, -1.2442489, Watermelon (1), -27.05, 0.086, -2.86, -27.05, 0.7226725, -2.371337, 0.8025851, 4.97, 5.0398002, 0.0698002000000004
pilot3, Male, 26, Alpaca_01 (2), -51, 0.086, 5.94, -51, 0.7353488, 4.552484, 1.531945, 8.25, 6.9749619, -1.2750381, Football_01 (1), -27.05, 4.48, -4.11, -27.05, 3.880226, -3.588707, 0.7946542, 4.97, 4.9923981, 0.0223981000000002, Ship (1), -1.78, 4.48, 5.94, -1.780002, 4.450857, 4.577831, 1.362481, 1.73, 2.223924, 0.493924
pilot3, Male, 27, Sunglasses (1), -51, 0.086, 4.55, -51, 0.7987562, 3.13221, 1.586868, 8.25, 7.1186307, -1.1313693, PiggyBank_01 (1), -27.05, 3.36, -5.31, -27.05, 3.84219, -4.476373, 0.9630375, 4.97, 4.5759616, -0.3940384, CoconutOpen (1), -1.78, 1.16, -5.31, -1.78, 2.19365, -3.981827, 1.682996, 1.73, 1.791869, 0.061869
pilot3, Male, 28, Ship_01 (1), -27.05, 2.69, 5.94, -27.05, 3.715376, 4.514413, 1.756045, 4.97, 4.2893526, -0.6806474, WoodenClock_01 (1), -51, 3.36, -5.31, -51, 4.641104, -4.48908, 1.521557, 8.25, 6.8137779, -1.4362221, Controller_01 (1), -1.78, 0.086, -4.11, -1.78, 0.9509079, -3.335097, 1.161267, 1.73, 1.8871371, 0.1571371
pilot3, Male, 29, Camera (1), -1.78, 0.086, -2.86, -1.780001, 0.9382327, -2.472791, 0.9360721, 1.73, 1.9533609, 0.2233609, WateringCan_01 (1), -27.05, 4.48, 4.55, -27.05, 4.80594, 4.324199, 0.3965132, 4.97, 5.2956388, 0.3256388, Bird_01 (1), -51, 3.36, 5.94, -51, 3.220831, 4.400311, 1.545966, 8.25, 7.2154624, -1.0345376
pilot3, Male, 30, Pineapple (1), -1.78, 2.48, -5.31, -1.78, 2.802331, -4.996305, 0.4497797, 1.73, 2.9739226, 1.2439226, SeaHorse_01 (1), -27.05, 0.086, 5.94, -27.05, 1.661062, 2.713721, 3.590223, 4.97, 4.2548687, -0.7151313, Bag (1), -51, 4.48, -4.11, -51, 3.943643, -2.637652, 1.567, 8.25, 6.5918717, -1.6581283
pilot3, Male, 
